"Date","Price","Open","High","Low","Vol.","Change %"
"12/28/2022","51.61","51.42","52.26","50.77","10.95M","2.05%"
"12/23/2022","50.58","50.97","51.12","50.13","3.64M","-1.06%"
"12/22/2022","51.12","50.92","51.17","49.74","9.19M","2.38%"
"12/21/2022","49.93","49.88","50.33","49.09","5.75M","0.60%"
"12/20/2022","49.64","49.34","50.18","48.70","8.79M","0.10%"
"12/19/2022","49.59","51.37","52.16","49.14","9.03M","-4.48%"
"12/16/2022","51.91","51.22","51.91","50.48","13.28M","1.25%"
"12/15/2022","51.27","51.81","51.86","50.63","6.60M","-1.24%"
"12/14/2022","51.91","52.31","52.36","51.22","9.68M","-0.19%"
"12/13/2022","52.01","51.27","53.00","51.07","12.74M","2.43%"
"12/12/2022","50.77","51.81","52.75","50.28","12.36M","-2.93%"
"12/09/2022","52.31","52.06","53.00","50.33","18.74M","0.57%"
"12/08/2022","52.01","50.28","52.70","50.28","16.63M","5.62%"
"12/07/2022","49.24","50.97","53.74","48.99","22.73M","-3.58%"
"12/06/2022","51.07","50.63","51.66","50.08","13.49M","0.49%"
"12/05/2022","50.82","49.19","51.61","48.35","24.49M","6.09%"
"12/02/2022","47.91","48.01","48.90","47.02","13.28M","0.31%"
"12/01/2022","47.76","47.81","50.03","47.51","27.66M","3.43%"
"11/30/2022","46.18","45.14","46.32","44.35","12.65M","2.30%"
"11/29/2022","45.14","43.41","45.24","42.96","13.37M","6.04%"
"11/28/2022","42.57","40.05","43.16","40.05","15.85M","0.47%"
"11/25/2022","42.37","42.77","42.77","42.12","4.76M","-0.92%"
"11/24/2022","42.77","43.31","43.41","42.32","6.09M","0.12%"
"11/23/2022","42.72","43.01","43.01","42.17","5.56M","-0.69%"
"11/22/2022","43.01","42.96","43.36","42.37","6.56M","0.58%"
"11/21/2022","42.77","44.35","44.35","41.97","18.35M","-5.77%"
"11/18/2022","45.39","47.21","47.46","45.19","10.46M","-2.96%"
"11/17/2022","46.77","46.28","47.26","45.34","15.74M","0.96%"
"11/16/2022","46.32","46.18","46.97","45.58","13.92M","0.97%"
"11/15/2022","45.88","45.44","47.76","45.34","17.91M","1.75%"
"11/14/2022","45.09","47.21","47.21","44.79","19.56M","-0.33%"
"11/11/2022","45.24","44.35","45.48","42.96","21.53M","8.28%"
"11/10/2022","41.78","41.63","42.27","40.79","8.05M","-1.74%"
"11/09/2022","42.52","43.51","43.80","42.02","8.23M","-1.38%"
"11/08/2022","43.11","42.32","43.16","41.48","8.32M","2.71%"
"11/07/2022","41.97","40.79","42.81","39.95","10.96M","0.71%"
"11/04/2022","41.68","40.29","42.81","40.29","21.39M","3.95%"
"11/03/2022","40.10","39.55","41.08","39.35","10.37M","-2.52%"
"11/02/2022","41.13","38.07","41.73","37.67","17.70M","6.67%"
"11/01/2022","38.56","35.89","38.96","34.61","22.52M","8.79%"
"10/31/2022","35.45","34.21","36.63","33.17","18.44M","1.85%"
"10/28/2022","34.81","37.38","37.43","34.66","14.13M","-6.88%"
"10/27/2022","37.38","37.67","38.27","37.23","11.10M","1.20%"
"10/26/2022","36.93","36.39","39.01","35.65","36.60M","1.49%"
"10/25/2022","36.39","36.29","36.88","34.85","15.77M","0.41%"
"10/24/2022","36.24","39.35","39.35","35.89","25.38M","-7.91%"
"10/21/2022","39.35","40.54","40.59","38.37","15.08M","-1.12%"
"10/20/2022","39.80","40.14","41.33","39.16","19.81M","-1.71%"
"10/19/2022","40.49","42.22","42.32","40.14","8.78M","-4.10%"
"10/18/2022","42.22","42.37","42.96","40.94","12.95M","1.07%"
"10/17/2022","41.78","42.32","42.57","41.28","10.31M","-1.40%"
"10/14/2022","42.37","42.81","43.36","42.12","8.32M","0.12%"
"10/13/2022","42.32","43.11","43.51","41.88","7.28M","-1.95%"
"10/12/2022","43.16","43.90","44.30","41.78","13.50M","-2.78%"
"10/11/2022","44.40","45.93","45.93","43.61","11.36M","-3.34%"
"10/10/2022","45.93","47.76","47.76","45.63","9.66M","-4.52%"
"10/07/2022","48.10","48.35","49.19","47.71","8.58M","-0.51%"
"10/06/2022","48.35","48.35","48.70","48.06","5.27M","0.00%"
"10/05/2022","48.35","47.96","49.04","46.87","21.33M","5.39%"
"10/03/2022","45.88","44.94","45.98","44.50","7.32M","0.00%"
"09/30/2022","45.88","45.34","46.32","44.94","9.98M","2.32%"
"09/29/2022","44.84","46.28","46.47","44.59","8.82M","-1.63%"
"09/28/2022","45.58","46.72","46.97","45.14","14.06M","-2.64%"
"09/27/2022","46.82","46.77","47.02","45.78","14.33M","0.64%"
"09/26/2022","46.52","46.47","48.15","46.23","34.07M","7.18%"
"09/23/2022","43.41","43.51","43.61","42.62","6.59M","-0.23%"
"09/22/2022","43.51","43.70","43.80","42.57","8.60M","-2.55%"
"09/21/2022","44.64","44.50","44.79","43.80","9.22M","0.11%"
"09/20/2022","44.59","42.91","44.64","42.72","12.59M","4.28%"
"09/19/2022","42.77","43.31","43.36","42.52","3.73M","-1.37%"
"09/16/2022","43.36","42.37","44.94","42.12","10.94M","1.98%"
"09/15/2022","42.52","42.77","43.51","42.27","4.80M","-0.58%"
"09/14/2022","42.77","41.48","43.01","41.43","5.24M","0.35%"
"09/13/2022","42.62","42.07","43.26","42.02","5.73M","1.77%"
"09/09/2022","41.88","41.28","42.17","41.23","3.93M","2.17%"
"09/08/2022","40.99","41.33","41.73","40.74","3.63M","0.12%"
"09/07/2022","40.94","41.03","41.28","40.39","8.01M","-2.24%"
"09/06/2022","41.88","41.92","42.32","41.58","2.59M","0.47%"
"09/05/2022","41.68","42.47","42.47","41.38","5.18M","-2.09%"
"09/02/2022","42.57","41.97","43.06","41.92","3.86M","0.12%"
"09/01/2022","42.52","42.96","43.16","42.17","6.63M","-2.49%"
"08/31/2022","43.61","42.52","43.95","42.52","7.19M","0.80%"
"08/30/2022","43.26","43.61","43.80","42.67","4.85M","-0.46%"
"08/29/2022","43.46","42.91","43.61","42.62","6.22M","-0.68%"
"08/26/2022","43.75","43.80","44.55","43.61","7.34M","0.45%"
"08/25/2022","43.56","43.01","43.80","42.57","4.93M","1.26%"
"08/24/2022","43.01","43.85","43.85","42.62","6.12M","-1.92%"
"08/23/2022","43.85","45.09","45.09","42.52","11.63M","-2.74%"
"08/22/2022","45.09","45.14","45.29","44.40","4.13M","-0.76%"
"08/19/2022","45.44","45.24","46.03","45.09","5.50M","-0.65%"
"08/18/2022","45.73","46.92","46.92","45.24","4.12M","-2.12%"
"08/17/2022","46.72","46.92","47.26","46.57","2.76M","0.53%"
"08/16/2022","46.47","46.92","47.17","45.98","4.78M","-0.74%"
"08/15/2022","46.82","46.97","47.76","46.72","4.38M","-0.63%"
"08/12/2022","47.12","47.12","47.26","46.52","6.19M","0.95%"
"08/11/2022","46.67","46.67","46.92","45.98","5.47M","1.61%"
"08/10/2022","45.93","46.82","46.82","45.58","3.53M","-1.59%"
"08/09/2022","46.67","46.03","47.26","45.93","6.15M","1.07%"
"08/08/2022","46.18","46.52","46.62","45.63","3.65M","-0.74%"
"08/05/2022","46.52","46.37","47.12","46.13","3.32M","0.32%"
"08/04/2022","46.37","46.08","46.47","45.68","3.93M","0.86%"
"08/03/2022","45.98","46.13","47.17","45.44","5.86M","1.20%"
"08/02/2022","45.44","44.99","45.63","44.20","7.42M","-0.76%"
"08/01/2022","45.78","46.67","46.72","45.48","4.71M","-0.86%"
"07/29/2022","46.18","46.62","47.17","45.73","9.47M","-1.48%"
"07/28/2022","46.87","45.48","46.87","44.99","12.36M","3.83%"
"07/27/2022","45.14","45.58","45.78","44.45","3.39M","-1.72%"
"07/26/2022","45.93","45.09","46.08","44.99","8.56M","1.86%"
"07/25/2022","45.09","44.05","45.34","44.05","5.34M","1.56%"
"07/22/2022","44.40","44.00","44.69","43.90","6.08M","1.13%"
"07/21/2022","43.90","45.29","45.58","43.70","7.85M","-3.06%"
"07/20/2022","45.29","44.84","45.44","44.64","6.36M","1.55%"
"07/19/2022","44.59","44.74","45.09","43.85","9.24M","-1.53%"
"07/18/2022","45.29","45.39","45.68","44.64","3.42M","1.33%"
"07/15/2022","44.69","45.63","45.73","44.20","5.19M","-0.88%"
"07/14/2022","45.09","44.59","45.29","44.30","3.48M","0.77%"
"07/13/2022","44.74","44.30","45.24","44.25","4.10M","1.46%"
"07/12/2022","44.10","44.79","44.99","43.66","5.55M","-1.55%"
"07/11/2022","44.79","45.73","45.73","43.61","11.40M","-4.93%"
"07/08/2022","47.12","47.46","47.51","46.47","7.70M","1.06%"
"07/07/2022","46.62","45.24","47.07","44.94","9.79M","3.06%"
"07/06/2022","45.24","46.03","46.47","44.69","10.55M","-1.40%"
"07/05/2022","45.88","46.62","46.67","45.58","4.60M","-0.32%"
"07/04/2022","46.03","46.28","46.37","44.30","10.40M","-0.53%"
"06/30/2022","46.28","45.93","46.67","45.73","9.06M","-0.95%"
"06/29/2022","46.72","45.88","47.46","45.88","21.19M","-1.05%"
"06/28/2022","47.21","43.75","47.46","42.67","39.19M","7.91%"
"06/27/2022","43.75","41.97","43.95","41.92","17.03M","5.36%"
"06/24/2022","41.53","40.29","41.63","40.19","9.61M","3.07%"
"06/23/2022","40.29","40.00","40.69","39.60","13.89M","0.74%"
"06/22/2022","40.00","40.34","41.08","40.00","6.38M","-1.46%"
"06/21/2022","40.59","39.85","41.38","39.60","6.84M","1.61%"
"06/20/2022","39.95","39.40","40.34","38.12","12.24M","-0.98%"
"06/17/2022","40.34","40.24","40.59","39.85","5.54M","-0.49%"
"06/16/2022","40.54","41.13","41.78","40.19","5.94M","-0.36%"
"06/15/2022","40.69","40.54","41.23","40.39","6.89M","-0.24%"
"06/14/2022","40.79","40.99","40.99","39.95","6.77M","-0.60%"
"06/13/2022","41.03","42.02","42.22","40.99","9.45M","-4.82%"
"06/10/2022","43.11","42.81","43.51","42.42","15.97M","-0.91%"
"06/09/2022","43.51","43.90","44.45","43.31","14.64M","-1.23%"
"06/08/2022","44.05","42.12","44.30","41.78","20.26M","5.69%"
"06/07/2022","41.68","41.28","41.88","41.03","8.11M","-0.47%"
"06/06/2022","41.88","41.28","42.12","40.84","15.49M","2.54%"
"06/02/2022","40.84","40.89","41.23","40.59","4.46M","-0.48%"
"06/01/2022","41.03","41.13","41.28","40.34","6.00M","-0.84%"
"05/31/2022","41.38","41.08","41.73","40.89","11.07M","0.72%"
"05/30/2022","41.08","40.29","41.23","40.29","13.65M","1.59%"
"05/27/2022","40.44","39.80","40.89","39.80","10.02M","3.54%"
"05/26/2022","39.06","38.66","39.16","38.51","5.52M","0.15%"
"05/25/2022","39.00","39.00","39.65","38.70","8.33M","0.13%"
"05/24/2022","38.95","41.10","41.10","38.80","19.95M","-5.23%"
"05/23/2022","41.10","42.05","42.05","40.85","7.22M","-1.56%"
"05/20/2022","41.75","42.00","42.20","41.35","8.62M","1.95%"
"05/19/2022","40.95","41.40","41.55","40.75","7.48M","-3.08%"
"05/18/2022","42.25","42.35","42.40","41.80","7.16M","0.12%"
"05/17/2022","42.20","42.05","42.75","41.95","13.17M","0.96%"
"05/16/2022","41.80","43.05","43.95","41.60","14.30M","0.60%"
"05/13/2022","41.55","40.70","41.85","40.50","10.50M","2.09%"
"05/12/2022","40.70","41.80","41.95","40.50","6.85M","-3.21%"
"05/11/2022","42.05","41.50","42.65","40.70","8.38M","1.33%"
"05/10/2022","41.50","41.80","41.95","40.70","11.35M","-3.71%"
"05/06/2022","43.10","44.90","44.90","43.00","11.43M","-4.65%"
"05/05/2022","45.20","45.75","46.55","45.20","6.57M","-1.31%"
"05/04/2022","45.80","46.20","46.70","45.30","6.07M","-0.87%"
"05/03/2022","46.20","45.60","46.60","45.40","12.32M","1.32%"
"04/29/2022","45.60","45.25","47.05","44.95","16.07M","0.77%"
"04/28/2022","45.25","47.00","47.00","44.30","12.01M","1.00%"
"04/27/2022","44.80","43.65","45.20","43.30","17.92M","1.47%"
"04/26/2022","44.15","43.35","44.60","43.35","12.79M","2.20%"
"04/25/2022","43.20","43.50","43.90","42.55","13.57M","-2.26%"
"04/22/2022","44.20","45.30","45.30","43.65","18.02M","-3.39%"
"04/21/2022","45.75","47.00","47.20","45.55","8.92M","-2.66%"
"04/20/2022","47.00","45.50","48.20","45.45","11.57M","3.30%"
"04/19/2022","45.50","45.25","45.90","44.65","6.31M","-1.41%"
"04/14/2022","46.15","45.40","46.50","45.35","6.28M","1.43%"
"04/13/2022","45.50","45.35","46.45","45.00","4.25M","0.44%"
"04/12/2022","45.30","44.50","46.50","43.55","15.14M","1.80%"
"04/11/2022","44.50","45.25","45.70","44.40","20.66M","-2.73%"
"04/08/2022","45.75","45.65","46.10","45.35","9.90M","-0.54%"
"04/07/2022","46.00","46.20","46.45","45.80","16.28M","-0.97%"
"04/06/2022","46.45","47.05","47.05","45.80","9.69M","-1.28%"
"04/04/2022","47.05","47.00","47.50","46.45","11.40M","0.11%"
"04/01/2022","47.00","46.45","47.10","46.40","8.42M","0.00%"
"03/31/2022","47.00","47.00","47.40","46.40","9.82M","-1.05%"
"03/30/2022","47.50","46.50","47.75","46.25","16.78M","2.93%"
"03/29/2022","46.15","45.85","46.60","45.25","9.44M","1.10%"
"03/28/2022","45.65","46.00","46.00","44.35","13.54M","-0.98%"
"03/25/2022","46.10","46.00","47.20","46.00","19.37M","-0.11%"
"03/24/2022","46.15","45.65","46.25","45.21","12.37M","0.87%"
"03/23/2022","45.75","44.96","46.35","44.96","14.46M","1.11%"
"03/22/2022","45.25","44.30","45.45","43.50","8.28M","1.80%"
"03/21/2022","44.45","45.50","45.50","43.95","11.06M","-0.11%"
"03/18/2022","44.50","42.50","45.35","42.50","17.59M","3.25%"
"03/17/2022","43.10","42.00","43.15","41.00","26.58M","9.25%"
"03/16/2022","39.45","36.00","39.80","35.75","38.52M","14.18%"
"03/15/2022","34.55","37.80","38.00","34.25","48.41M","-11.41%"
"03/14/2022","39.00","39.95","40.00","38.65","31.25M","-4.99%"
"03/11/2022","41.05","40.85","41.60","40.10","13.24M","-1.44%"
"03/10/2022","41.65","42.10","42.10","41.15","10.53M","1.96%"
"03/09/2022","40.85","40.35","41.35","39.75","20.08M","2.25%"
"03/08/2022","39.95","40.00","40.45","39.30","11.04M","0.25%"
"03/07/2022","39.85","41.05","41.40","39.35","24.36M","-5.46%"
"03/04/2022","42.15","43.50","44.10","42.00","17.33M","-5.81%"
"03/03/2022","44.75","46.20","46.20","44.60","10.75M","1.59%"
"03/02/2022","44.05","44.50","44.90","43.55","7.91M","-1.01%"
"03/01/2022","44.50","43.40","44.85","43.00","9.35M","2.42%"
"02/28/2022","43.45","45.40","45.55","42.55","17.77M","-4.40%"
"02/25/2022","45.45","46.30","46.90","45.05","12.38M","-2.57%"
"02/24/2022","46.65","47.00","48.00","46.10","21.22M","-1.79%"
"02/23/2022","47.50","46.10","48.10","44.85","19.11M","3.04%"
"02/22/2022","46.10","47.00","47.20","45.75","10.17M","-3.66%"
"02/21/2022","47.85","48.30","48.30","46.60","7.84M","-1.64%"
"02/18/2022","48.65","48.35","49.35","47.95","13.60M","0.62%"
"02/17/2022","48.35","48.25","48.75","47.50","11.23M","-0.10%"
"02/16/2022","48.40","47.00","49.40","46.60","20.80M","5.33%"
"02/15/2022","45.95","45.75","46.45","45.30","7.73M","0.44%"
"02/14/2022","45.75","46.10","46.70","45.10","5.58M","-1.72%"
"02/11/2022","46.55","46.55","47.00","45.85","7.03M","-1.27%"
"02/10/2022","47.15","46.85","47.50","46.30","5.58M","0.00%"
"02/09/2022","47.15","47.45","47.60","46.85","5.86M","0.53%"
"02/08/2022","46.90","46.30","47.30","46.20","8.38M","1.08%"
"02/07/2022","46.40","46.00","47.00","46.00","5.81M","0.87%"
"02/04/2022","46.00","45.50","46.25","44.30","8.11M","2.79%"
"01/31/2022","44.75","45.75","46.05","44.15","7.17M","-2.19%"
"01/28/2022","45.75","45.90","47.15","45.70","11.55M","-0.54%"
"01/27/2022","46.00","45.90","46.10","45.30","8.48M","0.22%"
"01/26/2022","45.90","45.75","46.35","45.25","10.88M","0.22%"
"01/25/2022","45.80","45.25","45.85","44.90","8.51M","-0.33%"
"01/24/2022","45.95","45.50","46.90","45.25","12.04M","-0.65%"
"01/21/2022","46.25","45.50","48.15","45.05","19.47M","1.65%"
"01/20/2022","45.50","44.90","45.55","44.80","22.06M","2.25%"
"01/19/2022","44.50","44.20","44.80","44.00","9.62M","0.23%"
"01/18/2022","44.40","45.05","45.25","43.85","20.28M","-1.33%"
"01/17/2022","45.00","46.50","46.50","44.55","50.22M","7.02%"
"01/14/2022","42.05","40.45","42.40","40.00","13.53M","3.44%"
"01/13/2022","40.65","42.10","42.20","40.25","9.56M","-2.75%"
"01/12/2022","41.80","41.25","42.35","41.15","18.16M","2.20%"
"01/11/2022","40.90","40.05","41.00","40.00","9.45M","0.86%"
"01/10/2022","40.55","40.35","41.15","39.80","4.70M","0.50%"
"01/07/2022","40.35","40.55","40.80","39.95","4.73M","-0.49%"
"01/06/2022","40.55","39.30","40.65","39.20","9.70M","3.18%"
"01/05/2022","39.30","41.25","41.55","39.10","13.97M","-4.73%"
"01/04/2022","41.25","40.65","42.05","40.50","9.63M","1.98%"
"01/03/2022","40.45","40.75","41.40","40.30","5.35M","0.12%"
"12/31/2021","40.40","40.05","40.75","39.90","3.83M","1.25%"
"12/30/2021","39.90","39.70","40.10","39.55","3.37M","0.38%"
"12/29/2021","39.75","39.90","40.25","39.50","3.49M","-0.50%"
"12/28/2021","39.95","40.60","40.60","39.05","10.18M","-2.68%"
"12/24/2021","41.05","41.50","41.95","40.50","7.45M","2.11%"
"12/23/2021","40.20","40.00","40.60","39.80","4.74M","1.26%"
"12/22/2021","39.70","39.20","40.10","39.10","7.79M","2.72%"
"12/21/2021","38.65","38.20","39.20","38.00","8.69M","0.78%"
"12/20/2021","38.35","38.90","39.35","38.25","6.95M","-1.92%"
"12/17/2021","39.10","40.35","40.35","38.90","11.43M","-2.74%"
"12/16/2021","40.20","39.90","40.45","39.50","4.91M","0.63%"
"12/15/2021","39.95","39.65","40.70","39.55","7.51M","0.88%"
"12/14/2021","39.60","40.60","40.75","39.30","17.27M","-3.41%"
"12/13/2021","41.00","42.15","42.15","40.80","10.76M","-2.03%"
"12/10/2021","41.85","42.90","42.90","41.50","9.67M","-2.90%"
"12/09/2021","43.10","43.10","43.45","42.50","8.79M","-0.23%"
"12/08/2021","43.20","42.90","43.35","42.50","6.89M","0.82%"
"12/07/2021","42.85","42.25","42.95","41.65","12.23M","3.38%"
"12/06/2021","41.45","42.00","42.70","41.20","8.96M","-2.36%"
"12/03/2021","42.45","42.15","43.55","41.85","20.17M","-0.35%"
"12/02/2021","42.60","40.50","42.70","40.20","15.63M","2.90%"
"12/01/2021","41.40","42.40","42.50","40.80","24.25M","-2.93%"
"11/30/2021","42.65","43.55","44.25","42.15","23.25M","-2.29%"
"11/29/2021","43.65","42.60","44.10","42.10","37.84M","-5.42%"
"11/26/2021","46.15","48.70","48.75","46.00","24.76M","-6.77%"
"11/25/2021","49.50","49.00","50.25","48.95","15.17M","1.33%"
"11/24/2021","48.85","47.95","49.30","47.50","18.21M","1.88%"
"11/23/2021","47.95","47.85","48.35","47.45","13.40M","0.21%"
"11/22/2021","47.85","46.45","48.65","46.10","19.64M","3.46%"
"11/19/2021","46.25","45.80","46.70","45.65","9.54M","0.98%"
"11/18/2021","45.80","45.30","46.10","44.90","8.16M","-0.22%"
"11/17/2021","45.90","46.15","46.15","44.80","15.44M","-1.29%"
"11/16/2021","46.50","44.50","47.50","44.30","29.97M","5.08%"
"11/15/2021","44.25","44.05","44.40","43.75","7.34M","0.45%"
"11/12/2021","44.05","44.80","44.95","43.60","12.68M","-0.79%"
"11/11/2021","44.40","43.90","44.45","43.80","9.88M","1.14%"
"11/10/2021","43.90","44.45","44.50","43.20","11.59M","-0.34%"
"11/09/2021","44.05","44.15","44.40","43.15","12.71M","0.00%"
"11/08/2021","44.05","44.00","45.00","43.80","28.89M","5.01%"
"11/05/2021","41.95","41.75","42.30","40.90","10.50M","0.48%"
"11/04/2021","41.75","41.50","41.85","41.05","6.55M","0.60%"
"11/03/2021","41.50","41.55","42.10","40.70","6.68M","-0.24%"
"11/02/2021","41.60","42.45","42.45","40.70","9.43M","-0.24%"
"11/01/2021","41.70","42.10","42.80","41.40","8.70M","-0.95%"
"10/29/2021","42.10","41.95","42.60","41.85","8.12M","0.60%"
"10/28/2021","41.85","42.00","42.30","41.35","7.75M","-0.36%"
"10/27/2021","42.00","42.30","42.30","41.55","4.75M","-1.29%"
"10/26/2021","42.55","41.95","43.40","41.80","10.53M","1.55%"
"10/25/2021","41.90","42.00","42.25","41.60","7.81M","-1.41%"
"10/22/2021","42.50","42.20","42.65","41.70","5.92M","0.71%"
"10/21/2021","42.20","42.55","42.70","41.80","9.99M","-0.82%"
"10/20/2021","42.55","42.00","42.80","41.50","18.73M","3.28%"
"10/19/2021","41.20","41.30","41.50","40.60","8.62M","0.00%"
"10/18/2021","41.20","39.85","41.50","39.85","14.81M","3.39%"
"10/15/2021","39.85","41.20","41.25","39.55","21.74M","-2.69%"
"10/12/2021","40.95","40.05","41.20","39.65","11.82M","1.49%"
"10/11/2021","40.35","40.35","40.75","40.10","9.55M","1.00%"
"10/08/2021","39.95","40.20","40.70","39.40","9.34M","0.38%"
"10/07/2021","39.80","39.35","39.95","39.10","7.93M","1.79%"
"10/06/2021","39.10","39.00","39.30","38.75","8.35M","0.77%"
"10/05/2021","38.80","39.10","39.50","38.55","10.83M","-2.14%"
"10/04/2021","39.65","40.00","40.30","39.05","14.35M","-0.87%"
"09/30/2021","40.00","39.60","40.30","39.40","13.72M","1.78%"
"09/29/2021","39.30","38.90","39.70","38.60","14.56M","0.51%"
"09/28/2021","39.10","39.15","40.10","38.80","17.44M","0.77%"
"09/27/2021","38.80","39.35","39.60","38.60","25.69M","-3.60%"
"09/24/2021","40.25","42.15","42.85","40.00","17.78M","-4.17%"
"09/23/2021","42.00","41.95","42.55","41.10","21.72M","0.60%"
"09/21/2021","41.75","39.55","42.00","39.55","23.60M","3.47%"
"09/20/2021","40.35","40.00","40.40","39.50","31.47M","0.50%"
"09/17/2021","40.15","39.10","40.40","38.80","36.97M","2.69%"
"09/16/2021","39.10","40.00","40.90","38.30","80.38M","-0.13%"
"09/15/2021","39.15","44.00","45.00","39.10","164.95M","-20.02%"
"09/14/2021","48.95","50.00","50.50","48.80","10.97M","-2.10%"
"09/13/2021","50.00","52.10","52.10","49.10","19.66M","-5.12%"
"09/10/2021","52.70","53.45","53.50","52.35","10.29M","-1.03%"
"09/09/2021","53.25","54.00","54.20","52.75","14.26M","-1.39%"
"09/08/2021","54.00","51.70","54.65","51.70","25.33M","4.96%"
"09/07/2021","51.45","50.85","51.95","50.30","8.89M","1.18%"
"09/06/2021","50.85","51.00","52.00","50.70","5.83M","0.39%"
"09/03/2021","50.65","50.90","51.30","50.40","8.88M","-1.65%"
"09/02/2021","51.50","51.50","52.55","51.15","8.71M","1.28%"
"09/01/2021","50.85","50.80","51.35","49.95","9.31M","2.01%"
"08/31/2021","49.85","50.60","50.80","49.25","12.53M","-0.80%"
"08/30/2021","50.25","48.60","50.60","48.30","15.55M","4.04%"
"08/27/2021","48.30","49.20","49.20","48.10","11.72M","-1.83%"
"08/26/2021","49.20","49.00","49.80","48.40","12.44M","1.65%"
"08/25/2021","48.40","47.90","49.20","47.20","11.62M","1.36%"
"08/24/2021","47.75","44.95","47.75","44.85","24.80M","8.89%"
"08/23/2021","43.85","44.20","44.35","43.20","17.58M","-1.02%"
"08/20/2021","44.30","46.80","47.00","43.60","24.62M","-5.44%"
"08/19/2021","46.85","47.80","47.80","46.75","6.75M","-1.99%"
"08/18/2021","47.80","47.25","48.00","46.65","7.28M","0.42%"
"08/17/2021","47.60","49.15","49.45","47.35","9.48M","-3.15%"
"08/16/2021","49.15","49.00","49.70","48.65","7.60M","0.31%"
"08/13/2021","49.00","49.25","49.75","48.55","10.19M","-0.51%"
"08/12/2021","49.25","49.00","50.25","48.25","10.79M","0.92%"
"08/11/2021","48.80","49.55","49.70","48.45","12.23M","-0.71%"
"08/10/2021","49.15","48.45","49.30","47.50","13.97M","2.18%"
"08/09/2021","48.10","47.90","49.25","47.40","11.73M","0.63%"
"08/06/2021","47.80","48.20","48.25","46.60","8.64M","-0.10%"
"08/05/2021","47.85","46.75","48.35","46.15","35.60M","2.35%"
"08/04/2021","46.75","48.30","48.75","45.70","52.01M","-6.50%"
"08/03/2021","50.00","51.50","51.70","49.75","25.62M","-3.57%"
"08/02/2021","51.85","52.70","52.70","50.90","15.50M","-1.61%"
"07/30/2021","52.70","51.50","52.80","50.35","18.66M","0.38%"
"07/29/2021","52.50","55.00","55.00","50.80","20.33M","-1.50%"
"07/28/2021","53.30","54.00","54.40","52.30","14.19M","0.57%"
"07/27/2021","53.00","54.70","55.30","51.75","16.88M","-2.48%"
"07/26/2021","54.35","56.00","56.00","53.90","19.23M","-4.73%"
"07/23/2021","57.05","58.60","58.60","56.75","5.22M","-2.65%"
"07/22/2021","58.60","56.30","58.90","56.30","11.47M","4.92%"
"07/21/2021","55.85","56.45","56.85","55.00","12.24M","0.09%"
"07/20/2021","55.80","57.65","57.65","55.80","11.72M","-3.21%"
"07/19/2021","57.65","58.35","59.00","57.40","6.91M","-1.79%"
"07/16/2021","58.70","59.00","59.00","58.15","5.90M","-0.59%"
"07/15/2021","59.05","58.80","59.25","58.10","5.42M","0.43%"
"07/14/2021","58.80","59.45","59.80","58.25","10.83M","-1.09%"
"07/13/2021","59.45","59.65","60.20","59.00","10.08M","0.25%"
"07/12/2021","59.30","60.30","60.30","58.80","8.79M","-0.50%"
"07/09/2021","59.60","59.25","61.00","59.15","11.00M","1.19%"
"07/08/2021","58.90","61.85","61.85","58.80","14.79M","-4.15%"
"07/07/2021","61.45","62.00","62.00","61.00","5.95M","0.41%"
"07/06/2021","61.20","61.25","61.50","60.55","4.23M","0.08%"
"07/05/2021","61.15","60.60","61.55","60.40","5.38M","0.74%"
